latitude,longitude,Emmisions
42.391645,-96.561356,GHG emissions mtons CO2e
42.711214,-103.134872,GHG emissions mtons CO2e
40.867378,-99.815154,GHG emissions mtons CO2e
41.111903,-102.332609,GHG emissions mtons CO2e
42.48528,-96.855862,GHG emissions mtons CO2e
41.577008,-96.645853,GHG emissions mtons CO2e
41.297091,-96.154066,GHG emissions mtons CO2e
40.180165,-101.681133,GHG emissions mtons CO2e
40.52504,-97.596705,GHG emissions mtons CO2e
40.183203,-98.96208,GHG emissions mtons CO2e
40.530947,-100.406683,GHG emissions mtons CO2e
40.191865,-99.909663,GHG emissions mtons CO2e
40.255234,-96.683453,GHG emissions mtons CO2e
41.633364,-102.302985,GHG emissions mtons CO2e
41.906868,-98.951231,GHG emissions mtons CO2e
40.509095,-99.823206,GHG emissions mtons CO2e
41.913957,-101.755965,GHG emissions mtons CO2e
41.567571,-98.530565,GHG emissions mtons CO2e
40.866027,-98.502664,GHG emissions mtons CO2e
40.872817,-98.022329,GHG emissions mtons CO2e
40.178766,-99.403418,GHG emissions mtons CO2e
40.537234,-101.047963,GHG emissions mtons CO2e
40.176896,-101.044217,GHG emissions mtons CO2e
42.459287,-98.784766,GHG emissions mtons CO2e
41.9187,-101.11681,GHG emissions mtons CO2e
41.216851,-98.513342,GHG emissions mtons CO2e
40.175736,-97.143103,GHG emissions mtons CO2e
40.39501,-96.265367,GHG emissions mtons CO2e
40.50912,-98.947602,GHG emissions mtons CO2e
41.194245,-101.644449,GHG emissions mtons CO2e
42.87548,-99.718351,GHG emissions mtons CO2e
41.199274,-103.703153,GHG emissions mtons CO2e
42.634404,-97.891349,GHG emissions mtons CO2e
40.783547,-96.688658,GHG emissions mtons CO2e
41.050322,-100.744481,GHG emissions mtons CO2e
41.542155,-100.443665,GHG emissions mtons CO2e
41.897665,-99.509776,GHG emissions mtons CO2e
41.648414,-101.120851,GHG emissions mtons CO2e
41.909929,-97.606856,GHG emissions mtons CO2e
41.169801,-98.031051,GHG emissions mtons CO2e
41.732204,-102.990594,GHG emissions mtons CO2e
41.402385,-97.991408,GHG emissions mtons CO2e
40.385236,-95.853056,GHG emissions mtons CO2e
40.176492,-98.046842,GHG emissions mtons CO2e
40.637992,-96.131027,GHG emissions mtons CO2e
40.13785,-96.245225,GHG emissions mtons CO2e
40.857646,-101.627468,GHG emissions mtons CO2e
40.516365,-99.406557,GHG emissions mtons CO2e
42.271413,-97.610992,GHG emissions mtons CO2e
41.576866,-97.513467,GHG emissions mtons CO2e
41.187925,-97.570663,GHG emissions mtons CO2e
40.16942,-100.468576,GHG emissions mtons CO2e
40.123743,-95.718603,GHG emissions mtons CO2e
42.394749,-99.420851,GHG emissions mtons CO2e
40.516802,-97.131755,GHG emissions mtons CO2e
41.115064,-96.109125,GHG emissions mtons CO2e
41.223152,-96.640923,GHG emissions mtons CO2e
41.850331,-103.701549,GHG emissions mtons CO2e
40.871944,-97.140383,GHG emissions mtons CO2e
42.512289,-102.36828,GHG emissions mtons CO2e
41.218743,-98.972849,GHG emissions mtons CO2e
42.470612,-103.732111,GHG emissions mtons CO2e
41.905045,-97.177109,GHG emissions mtons CO2e
40.173845,-97.596263,GHG emissions mtons CO2e
41.84862,-100.506911,GHG emissions mtons CO2e
42.154061,-96.533943,GHG emissions mtons CO2e
41.564094,-98.983484,GHG emissions mtons CO2e
41.533973,-96.224577,GHG emissions mtons CO2e
42.210746,-97.126243,GHG emissions mtons CO2e
40.180646,-98.49859,GHG emissions mtons CO2e
41.922578,-98.520851,GHG emissions mtons CO2e
40.873056,-97.596742,GHG emissions mtons CO2e
39.53771,-118.264165,GHG emissions mtons CO2e
36.214257,-115.013812,GHG emissions mtons CO2e
38.905129,-119.609019,GHG emissions mtons CO2e
41.141133,-115.351424,GHG emissions mtons CO2e
37.778966,-117.632382,GHG emissions mtons CO2e
39.977788,-116.272208,GHG emissions mtons CO2e
41.407914,-118.127591,GHG emissions mtons CO2e
39.90021,-117.04724,GHG emissions mtons CO2e
37.634605,-114.863037,GHG emissions mtons CO2e
39.022213,-119.197425,GHG emissions mtons CO2e
38.516647,-118.416279,GHG emissions mtons CO2e
37.965864,-116.459011,GHG emissions mtons CO2e
40.439639,-118.409477,GHG emissions mtons CO2e
39.438385,-119.524646,GHG emissions mtons CO2e
40.734015,-119.662272,GHG emissions mtons CO2e
39.418234,-114.900605,GHG emissions mtons CO2e
39.15306,-119.747379,GHG emissions mtons CO2e
43.519109,-71.425366,GHG emissions mtons CO2e
43.867774,-71.20156,GHG emissions mtons CO2e
42.925455,-72.248217,GHG emissions mtons CO2e
44.652548,-71.289431,GHG emissions mtons CO2e
43.926439,-71.842422,GHG emissions mtons CO2e
42.911532,-71.723055,GHG emissions mtons CO2e
43.299579,-71.680041,GHG emissions mtons CO2e
42.988599,-71.099072,GHG emissions mtons CO2e
43.293272,-71.035589,GHG emissions mtons CO2e
43.361188,-72.222084,GHG emissions mtons CO2e
39.469354,-74.633758,GHG emissions mtons CO2e
40.959698,-74.074727,GHG emissions mtons CO2e
39.875786,-74.663006,GHG emissions mtons CO2e
39.802352,-74.961251,GHG emissions mtons CO2e
39.086142,-74.847716,GHG emissions mtons CO2e
39.328434,-75.121628,GHG emissions mtons CO2e
40.7874,-74.246292,GHG emissions mtons CO2e
39.722875,-75.145679,GHG emissions mtons CO2e
40.731375,-74.078601,GHG emissions mtons CO2e
40.565283,-74.911969,GHG emissions mtons CO2e
40.282503,-74.703724,GHG emissions mtons CO2e
40.439613,-74.407579,GHG emissions mtons CO2e
40.287048,-74.152446,GHG emissions mtons CO2e
40.858581,-74.547427,GHG emissions mtons CO2e
39.865669,-74.258864,GHG emissions mtons CO2e
41.03789,-74.29828,GHG emissions mtons CO2e
39.573828,-75.357356,GHG emissions mtons CO2e
40.565527,-74.619938,GHG emissions mtons CO2e
41.137461,-74.691914,GHG emissions mtons CO2e
40.659871,-74.308696,GHG emissions mtons CO2e
40.853491,-75.009498,GHG emissions mtons CO2e
35.054002,-106.669064,GHG emissions mtons CO2e
33.901858,-108.392088,GHG emissions mtons CO2e
33.361604,-104.469837,GHG emissions mtons CO2e
34.93205,-108.000374,GHG emissions mtons CO2e
36.612962,-104.640126,GHG emissions mtons CO2e
34.572984,-103.346055,GHG emissions mtons CO2e
34.359273,-104.368696,GHG emissions mtons CO2e
32.350912,-106.832182,GHG emissions mtons CO2e
32.457835,-104.306434,GHG emissions mtons CO2e
32.732087,-108.381504,GHG emissions mtons CO2e
34.869782,-104.784968,GHG emissions mtons CO2e
35.85958,-103.851495,GHG emissions mtons CO2e
31.898052,-108.751929,GHG emissions mtons CO2e
32.795687,-103.413271,GHG emissions mtons CO2e
33.740941,-105.449083,GHG emissions mtons CO2e
35.870047,-106.307968,GHG emissions mtons CO2e
32.184523,-107.747191,GHG emissions mtons CO2e
35.583878,-108.253266,GHG emissions mtons CO2e
35.982841,-104.921898,GHG emissions mtons CO2e
32.588776,-105.781079,GHG emissions mtons CO2e
35.107018,-103.548071,GHG emissions mtons CO2e
36.509669,-106.693983,GHG emissions mtons CO2e
34.021457,-103.482725,GHG emissions mtons CO2e
35.685091,-106.883119,GHG emissions mtons CO2e
36.511624,-108.324578,GHG emissions mtons CO2e
35.476859,-104.803519,GHG emissions mtons CO2e
35.514324,-105.965771,GHG emissions mtons CO2e
33.119461,-107.188153,GHG emissions mtons CO2e
33.991658,-106.939136,GHG emissions mtons CO2e
36.576529,-105.637986,GHG emissions mtons CO2e
34.554979,-105.890558,GHG emissions mtons CO2e
36.488085,-103.475723,GHG emissions mtons CO2e
34.71684,-106.806582,GHG emissions mtons CO2e
42.58824,-73.97401,GHG emissions mtons CO2e
42.247853,-78.026153,GHG emissions mtons CO2e
40.848711,-73.852939,GHG emissions mtons CO2e
42.161977,-75.830283,GHG emissions mtons CO2e
42.239099,-78.662332,GHG emissions mtons CO2e
43.008546,-76.574587,GHG emissions mtons CO2e
42.304216,-79.407595,GHG emissions mtons CO2e
42.15528,-76.747179,GHG emissions mtons CO2e
42.478024,-75.602241,GHG emissions mtons CO2e
44.752712,-73.705643,GHG emissions mtons CO2e
42.247729,-73.626806,GHG emissions mtons CO2e
42.594039,-76.07624,GHG emissions mtons CO2e
42.193986,-74.966728,GHG emissions mtons CO2e
41.75477,-73.740041,GHG emissions mtons CO2e
42.752759,-78.778192,GHG emissions mtons CO2e
44.109601,-73.778431,GHG emissions mtons CO2e
44.594376,-74.31067,GHG emissions mtons CO2e
43.115609,-74.423678,GHG emissions mtons CO2e
43.00091,-78.192778,GHG emissions mtons CO2e
42.28697,-74.149542,GHG emissions mtons CO2e
43.657879,-74.502456,GHG emissions mtons CO2e
43.571009,-74.841097,GHG emissions mtons CO2e
43.996389,-76.052968,GHG emissions mtons CO2e
40.635045,-73.95064,GHG emissions mtons CO2e
43.782681,-75.44414,GHG emissions mtons CO2e
42.727485,-77.769779,GHG emissions mtons CO2e
42.910026,-75.663575,GHG emissions mtons CO2e
43.464475,-77.664656,GHG emissions mtons CO2e
42.900891,-74.435357,GHG emissions mtons CO2e
40.729612,-73.589414,GHG emissions mtons CO2e
40.776642,-73.970187,GHG emissions mtons CO2e
43.456731,-78.792142,GHG emissions mtons CO2e
43.242727,-75.434282,GHG emissions mtons CO2e
43.006516,-76.196134,GHG emissions mtons CO2e
42.856357,-77.303497,GHG emissions mtons CO2e
41.40241,-74.306252,GHG emissions mtons CO2e
43.502287,-78.229726,GHG emissions mtons CO2e
43.461443,-76.209262,GHG emissions mtons CO2e
42.629776,-75.028841,GHG emissions mtons CO2e
41.427904,-73.743882,GHG emissions mtons CO2e
40.658566,-73.838017,GHG emissions mtons CO2e
42.710421,-73.513845,GHG emissions mtons CO2e
40.561263,-74.1399,GHG emissions mtons CO2e
41.154639,-74.024645,GHG emissions mtons CO2e
44.488112,-75.074311,GHG emissions mtons CO2e
43.106135,-73.855387,GHG emissions mtons CO2e
42.817539,-74.043548,GHG emissions mtons CO2e
42.591294,-74.438172,GHG emissions mtons CO2e
42.419776,-76.938603,GHG emissions mtons CO2e
42.782294,-76.827088,GHG emissions mtons CO2e
42.266725,-77.385525,GHG emissions mtons CO2e
40.943554,-72.692218,GHG emissions mtons CO2e
41.719993,-74.771577,GHG emissions mtons CO2e
42.178057,-76.297456,GHG emissions mtons CO2e
42.453006,-76.473483,GHG emissions mtons CO2e
41.947212,-74.265458,GHG emissions mtons CO2e
43.555105,-73.838139,GHG emissions mtons CO2e
43.312377,-73.439428,GHG emissions mtons CO2e
43.458758,-77.063164,GHG emissions mtons CO2e
41.15277,-73.745912,GHG emissions mtons CO2e
42.701363,-78.228567,GHG emissions mtons CO2e
42.638237,-77.104324,GHG emissions mtons CO2e
36.043954,-79.400573,GHG emissions mtons CO2e
35.920951,-81.177467,GHG emissions mtons CO2e
36.489356,-81.132299,GHG emissions mtons CO2e
34.974996,-80.109959,GHG emissions mtons CO2e
36.443469,-81.499334,GHG emissions mtons CO2e
36.07209,-81.920285,GHG emissions mtons CO2e
35.482313,-76.842014,GHG emissions mtons CO2e
36.059043,-76.962364,GHG emissions mtons CO2e
34.591938,-78.539489,GHG emissions mtons CO2e
34.038754,-78.227765,GHG emissions mtons CO2e
35.609371,-82.530426,GHG emissions mtons CO2e
35.746182,-81.70618,GHG emissions mtons CO2e
35.388369,-80.552694,GHG emissions mtons CO2e
35.957915,-81.530002,GHG emissions mtons CO2e
36.342344,-76.162488,GHG emissions mtons CO2e
34.858343,-76.53586,GHG emissions mtons CO2e
36.394298,-79.339609,GHG emissions mtons CO2e
35.661883,-81.214906,GHG emissions mtons CO2e
35.704994,-79.251454,GHG emissions mtons CO2e
35.136232,-84.061309,GHG emissions mtons CO2e
36.128979,-76.602752,GHG emissions mtons CO2e
35.052997,-83.752264,GHG emissions mtons CO2e
35.33463,-81.557114,GHG emissions mtons CO2e
34.261602,-78.639308,GHG emissions mtons CO2e
35.116829,-77.08132,GHG emissions mtons CO2e
35.050192,-78.828719,GHG emissions mtons CO2e
36.372174,-75.941224,GHG emissions mtons CO2e
35.606269,-75.767536,GHG emissions mtons CO2e
35.795131,-80.207107,GHG emissions mtons CO2e
35.929355,-80.542552,GHG emissions mtons CO2e
34.934403,-77.933543,GHG emissions mtons CO2e
36.033822,-78.87812,GHG emissions mtons CO2e
35.917051,-77.602662,GHG emissions mtons CO2e
36.132466,-80.256961,GHG emissions mtons CO2e
36.088241,-78.28309,GHG emissions mtons CO2e
35.293344,-81.177256,GHG emissions mtons CO2e
36.442135,-76.702355,GHG emissions mtons CO2e
35.348364,-83.830915,GHG emissions mtons CO2e
36.299884,-78.657634,GHG emissions mtons CO2e
35.481959,-77.681688,GHG emissions mtons CO2e
36.079065,-79.788665,GHG emissions mtons CO2e
36.251438,-77.644842,GHG emissions mtons CO2e
35.368635,-78.87161,GHG emissions mtons CO2e
35.557099,-82.972823,GHG emissions mtons CO2e
35.336415,-82.479741,GHG emissions mtons CO2e
36.363517,-76.981616,GHG emissions mtons CO2e
35.017233,-79.241964,GHG emissions mtons CO2e
35.408157,-76.153687,GHG emissions mtons CO2e
35.806355,-80.874539,GHG emissions mtons CO2e
35.279929,-83.122478,GHG emissions mtons CO2e
35.5134,-78.367311,GHG emissions mtons CO2e
35.032268,-77.356195,GHG emissions mtons CO2e
35.476336,-79.172117,GHG emissions mtons CO2e
35.240068,-77.63551,GHG emissions mtons CO2e
35.488491,-81.226892,GHG emissions mtons CO2e
35.682232,-82.048029,GHG emissions mtons CO2e
35.152959,-83.421901,GHG emissions mtons CO2e
35.864078,-82.712731,GHG emissions mtons CO2e
35.847301,-77.119602,GHG emissions mtons CO2e
35.246862,-80.833832,GHG emissions mtons CO2e
36.013102,-82.163554,GHG emissions mtons CO2e
35.334415,-79.906602,GHG emissions mtons CO2e
35.308272,-79.492725,GHG emissions mtons CO2e
35.965945,-77.987555,GHG emissions mtons CO2e
34.177875,-77.869674,GHG emissions mtons CO2e
36.421774,-77.398352,GHG emissions mtons CO2e
34.763109,-77.499469,GHG emissions mtons CO2e
36.062526,-79.120034,GHG emissions mtons CO2e
35.147575,-76.665268,GHG emissions mtons CO2e
36.265184,-76.260696,GHG emissions mtons CO2e
34.512556,-77.888106,GHG emissions mtons CO2e
36.180897,-76.403244,GHG emissions mtons CO2e
36.386336,-78.965644,GHG emissions mtons CO2e
35.592965,-77.373138,GHG emissions mtons CO2e
35.277901,-82.167621,GHG emissions mtons CO2e
35.709915,-79.806215,GHG emissions mtons CO2e
35.004636,-79.755695,GHG emissions mtons CO2e
34.63921,-79.100881,GHG emissions mtons CO2e
36.381806,-79.782754,GHG emissions mtons CO2e
35.641329,-80.521722,GHG emissions mtons CO2e
35.402747,-81.919582,GHG emissions mtons CO2e
34.989298,-78.371174,GHG emissions mtons CO2e
34.840023,-79.477337,GHG emissions mtons CO2e
35.310449,-80.254374,GHG emissions mtons CO2e
36.393506,-80.266199,GHG emissions mtons CO2e
36.415416,-80.686463,GHG emissions mtons CO2e
35.568849,-83.465614,GHG emissions mtons CO2e
35.210079,-82.816653,GHG emissions mtons CO2e
35.87042,-76.165345,GHG emissions mtons CO2e
34.991817,-80.530435,GHG emissions mtons CO2e
36.365481,-78.405434,GHG emissions mtons CO2e
35.789846,-78.650624,GHG emissions mtons CO2e
36.398105,-78.099899,GHG emissions mtons CO2e
35.844713,-76.572291,GHG emissions mtons CO2e
36.235372,-81.709923,GHG emissions mtons CO2e
35.35419,-78.00867,GHG emissions mtons CO2e
36.208883,-81.166095,GHG emissions mtons CO2e
35.700357,-77.921598,GHG emissions mtons CO2e
36.158765,-80.665164,GHG emissions mtons CO2e
35.889455,-82.304119,GHG emissions mtons CO2e
46.096815,-102.533198,GHG emissions mtons CO2e
46.94255,-98.070195,GHG emissions mtons CO2e
48.071743,-99.351152,GHG emissions mtons CO2e
47.007044,-103.364016,GHG emissions mtons CO2e
48.794412,-100.831257,GHG emissions mtons CO2e
46.110144,-103.505943,GHG emissions mtons CO2e
48.786453,-102.520087,GHG emissions mtons CO2e
46.971843,-100.462001,GHG emissions mtons CO2e
46.927003,-97.252375,GHG emissions mtons CO2e
48.768439,-98.46379,GHG emissions mtons CO2e
46.107756,-98.496518,GHG emissions mtons CO2e
48.814754,-103.509326,GHG emissions mtons CO2e
47.354548,-102.612366,GHG emissions mtons CO2e
47.723436,-98.900474,GHG emissions mtons CO2e
46.284255,-100.237842,GHG emissions mtons CO2e
47.471431,-98.872876,GHG emissions mtons CO2e
46.938924,-103.844612,GHG emissions mtons CO2e
47.926003,-97.450851,GHG emissions mtons CO2e
46.357827,-101.639049,GHG emissions mtons CO2e
47.456334,-98.232286,GHG emissions mtons CO2e
46.435704,-102.454238,GHG emissions mtons CO2e
46.938273,-99.731198,GHG emissions mtons CO2e
46.464195,-98.526057,GHG emissions mtons CO2e
46.469278,-99.504585,GHG emissions mtons CO2e
48.233842,-100.633267,GHG emissions mtons CO2e
46.117034,-99.443041,GHG emissions mtons CO2e
47.742475,-103.403215,GHG emissions mtons CO2e
47.653055,-101.421794,GHG emissions mtons CO2e
47.307147,-101.833328,GHG emissions mtons CO2e
46.710819,-101.298265,GHG emissions mtons CO2e
48.210291,-102.364756,GHG emissions mtons CO2e
47.918667,-98.204428,GHG emissions mtons CO2e
47.118079,-101.33142,GHG emissions mtons CO2e
48.766896,-97.545405,GHG emissions mtons CO2e
48.238883,-99.966497,GHG emissions mtons CO2e
48.266163,-98.739031,GHG emissions mtons CO2e
46.449276,-97.647554,GHG emissions mtons CO2e
48.712781,-101.658152,GHG emissions mtons CO2e
46.265219,-96.93796,GHG emissions mtons CO2e
48.768271,-99.840463,GHG emissions mtons CO2e
46.108206,-97.63003,GHG emissions mtons CO2e
47.581359,-100.330986,GHG emissions mtons CO2e
46.110618,-101.061284,GHG emissions mtons CO2e
46.445834,-103.462462,GHG emissions mtons CO2e
46.817031,-102.662026,GHG emissions mtons CO2e
47.451062,-97.71892,GHG emissions mtons CO2e
46.972223,-98.956123,GHG emissions mtons CO2e
48.682183,-99.248158,GHG emissions mtons CO2e
47.446215,-97.164754,GHG emissions mtons CO2e
48.376979,-97.72223,GHG emissions mtons CO2e
48.216686,-101.540537,GHG emissions mtons CO2e
47.580881,-99.682254,GHG emissions mtons CO2e
48.355765,-103.501333,GHG emissions mtons CO2e
38.834468,-83.478082,GHG emissions mtons CO2e
40.771627,-84.106103,GHG emissions mtons CO2e
40.843273,-82.270127,GHG emissions mtons CO2e
41.906637,-80.745592,GHG emissions mtons CO2e
39.332604,-82.045844,GHG emissions mtons CO2e
40.561309,-84.224018,GHG emissions mtons CO2e
40.017682,-80.967727,GHG emissions mtons CO2e
38.931377,-83.866772,GHG emissions mtons CO2e
39.439747,-84.565734,GHG emissions mtons CO2e
40.579884,-81.090787,GHG emissions mtons CO2e
40.132759,-83.767542,GHG emissions mtons CO2e
39.917032,-83.783676,GHG emissions mtons CO2e
39.052084,-84.149614,GHG emissions mtons CO2e
39.429004,-83.795048,GHG emissions mtons CO2e
40.770073,-80.778455,GHG emissions mtons CO2e
40.29671,-81.930109,GHG emissions mtons CO2e
40.848524,-82.924783,GHG emissions mtons CO2e
41.760392,-81.724217,GHG emissions mtons CO2e
40.131542,-84.621248,GHG emissions mtons CO2e
41.321679,-84.486433,GHG emissions mtons CO2e
40.278941,-83.007462,GHG emissions mtons CO2e
41.554006,-82.525897,GHG emissions mtons CO2e
39.75262,-82.627329,GHG emissions mtons CO2e
39.555274,-83.461953,GHG emissions mtons CO2e
39.969575,-83.006865,GHG emissions mtons CO2e
41.597264,-84.124267,GHG emissions mtons CO2e
38.817046,-82.301746,GHG emissions mtons CO2e
41.499322,-81.173505,GHG emissions mtons CO2e
39.687479,-83.894894,GHG emissions mtons CO2e
40.056665,-81.497875,GHG emissions mtons CO2e
39.196927,-84.544187,GHG emissions mtons CO2e
41.000471,-83.666034,GHG emissions mtons CO2e
40.660415,-83.664077,GHG emissions mtons CO2e
40.292318,-81.091565,GHG emissions mtons CO2e
41.331584,-84.0689,GHG emissions mtons CO2e
39.184422,-83.601359,GHG emissions mtons CO2e
39.490342,-82.483447,GHG emissions mtons CO2e
40.565561,-81.929988,GHG emissions mtons CO2e
41.14508,-82.594641,GHG emissions mtons CO2e
39.013477,-82.614142,GHG emissions mtons CO2e
40.399384,-80.763527,GHG emissions mtons CO2e
40.40362,-82.422393,GHG emissions mtons CO2e
41.924116,-81.392643,GHG emissions mtons CO2e
38.603866,-82.517186,GHG emissions mtons CO2e
40.093609,-82.481251,GHG emissions mtons CO2e
40.387553,-83.766343,GHG emissions mtons CO2e
41.438805,-82.179722,GHG emissions mtons CO2e
41.682321,-83.468903,GHG emissions mtons CO2e
39.896607,-83.400885,GHG emissions mtons CO2e
41.01088,-80.770396,GHG emissions mtons CO2e
40.588034,-83.168803,GHG emissions mtons CO2e
41.116174,-81.899764,GHG emissions mtons CO2e
39.089807,-82.028397,GHG emissions mtons CO2e
40.535333,-84.632059,GHG emissions mtons CO2e
40.053326,-84.228413,GHG emissions mtons CO2e
39.726253,-81.090987,GHG emissions mtons CO2e
39.753736,-84.290591,GHG emissions mtons CO2e
39.624946,-81.861697,GHG emissions mtons CO2e
40.525266,-82.797729,GHG emissions mtons CO2e
39.966046,-81.943506,GHG emissions mtons CO2e
39.767232,-81.452512,GHG emissions mtons CO2e
41.545495,-83.012613,GHG emissions mtons CO2e
41.118948,-84.582125,GHG emissions mtons CO2e
39.743187,-82.237952,GHG emissions mtons CO2e
39.648947,-83.052827,GHG emissions mtons CO2e
39.07136,-83.052909,GHG emissions mtons CO2e
41.168837,-81.197042,GHG emissions mtons CO2e
39.73881,-84.644758,GHG emissions mtons CO2e
41.024533,-84.129879,GHG emissions mtons CO2e
40.774159,-82.542781,GHG emissions mtons CO2e
39.323818,-83.059581,GHG emissions mtons CO2e
41.355291,-83.142735,GHG emissions mtons CO2e
38.814889,-82.998675,GHG emissions mtons CO2e
41.119992,-83.127547,GHG emissions mtons CO2e
40.33668,-84.204142,GHG emissions mtons CO2e
40.814131,-81.365667,GHG emissions mtons CO2e
41.121851,-81.534936,GHG emissions mtons CO2e
41.305911,-80.768701,GHG emissions mtons CO2e
40.447448,-81.471157,GHG emissions mtons CO2e
40.295901,-83.367042,GHG emissions mtons CO2e
40.85552,-84.585775,GHG emissions mtons CO2e
39.252014,-82.485961,GHG emissions mtons CO2e
39.425652,-84.169906,GHG emissions mtons CO2e
39.450684,-81.490653,GHG emissions mtons CO2e
40.829661,-81.887194,GHG emissions mtons CO2e
41.564958,-84.584323,GHG emissions mtons CO2e
41.360183,-83.622682,GHG emissions mtons CO2e
40.839782,-83.313681,GHG emissions mtons CO2e
35.898043,-94.651026,GHG emissions mtons CO2e
36.729703,-98.323445,GHG emissions mtons CO2e
34.392469,-96.036558,GHG emissions mtons CO2e
36.748334,-100.483056,GHG emissions mtons CO2e
35.270601,-99.690057,GHG emissions mtons CO2e
35.877782,-98.428934,GHG emissions mtons CO2e
33.964004,-96.264137,GHG emissions mtons CO2e
35.16792,-98.381045,GHG emissions mtons CO2e
35.54341,-97.979844,GHG emissions mtons CO2e
34.251848,-97.287927,GHG emissions mtons CO2e
35.904367,-94.996796,GHG emissions mtons CO2e
34.027645,-95.554208,GHG emissions mtons CO2e
36.74839,-102.517698,GHG emissions mtons CO2e
35.206376,-97.323088,GHG emissions mtons CO2e
34.582861,-96.288039,GHG emissions mtons CO2e
34.662628,-98.476597,GHG emissions mtons CO2e
34.290676,-98.373438,GHG emissions mtons CO2e
36.76389,-95.201553,GHG emissions mtons CO2e
35.907732,-96.379793,GHG emissions mtons CO2e
35.645601,-98.997386,GHG emissions mtons CO2e
36.393375,-94.808217,GHG emissions mtons CO2e
35.97796,-99.014385,GHG emissions mtons CO2e
36.224258,-99.750139,GHG emissions mtons CO2e
36.378273,-97.787729,GHG emissions mtons CO2e
34.70935,-97.312723,GHG emissions mtons CO2e
35.021058,-97.88689,GHG emissions mtons CO2e
36.788254,-97.788151,GHG emissions mtons CO2e
34.933853,-99.552968,GHG emissions mtons CO2e
34.745971,-99.844194,GHG emissions mtons CO2e
36.80035,-99.662805,GHG emissions mtons CO2e
35.232294,-95.109578,GHG emissions mtons CO2e
35.052934,-96.251183,GHG emissions mtons CO2e
34.593949,-99.41221,GHG emissions mtons CO2e
34.105082,-97.83889,GHG emissions mtons CO2e
34.313455,-96.654254,GHG emissions mtons CO2e
36.814885,-97.143862,GHG emissions mtons CO2e
35.949431,-97.934568,GHG emissions mtons CO2e
34.921489,-98.981617,GHG emissions mtons CO2e
34.875137,-95.272262,GHG emissions mtons CO2e
34.897356,-94.695074,GHG emissions mtons CO2e
35.703117,-96.881392,GHG emissions mtons CO2e
35.914151,-97.450764,GHG emissions mtons CO2e
33.957775,-97.245124,GHG emissions mtons CO2e
35.016436,-97.449803,GHG emissions mtons CO2e
34.117073,-94.766086,GHG emissions mtons CO2e
35.369108,-95.671787,GHG emissions mtons CO2e
36.313119,-98.542015,GHG emissions mtons CO2e
34.027007,-96.770533,GHG emissions mtons CO2e
36.303804,-95.235638,GHG emissions mtons CO2e
34.485766,-97.071557,GHG emissions mtons CO2e
35.617551,-95.383911,GHG emissions mtons CO2e
36.384901,-97.236335,GHG emissions mtons CO2e
36.789615,-95.613312,GHG emissions mtons CO2e
35.466804,-96.327762,GHG emissions mtons CO2e
35.554611,-97.409401,GHG emissions mtons CO2e
35.646879,-95.96458,GHG emissions mtons CO2e
36.624299,-96.408112,GHG emissions mtons CO2e
36.835764,-94.802681,GHG emissions mtons CO2e
36.313704,-96.696669,GHG emissions mtons CO2e
36.079225,-96.975255,GHG emissions mtons CO2e
34.92554,-95.74813,GHG emissions mtons CO2e
34.721445,-96.69197,GHG emissions mtons CO2e
35.211393,-96.957007,GHG emissions mtons CO2e
34.377899,-95.408082,GHG emissions mtons CO2e
35.708554,-99.741572,GHG emissions mtons CO2e
36.377794,-95.601383,GHG emissions mtons CO2e
35.158366,-96.602857,GHG emissions mtons CO2e
35.502435,-94.750757,GHG emissions mtons CO2e
34.481361,-97.855607,GHG emissions mtons CO2e
36.746317,-101.483855,GHG emissions mtons CO2e
34.371085,-98.931701,GHG emissions mtons CO2e
36.120318,-95.941813,GHG emissions mtons CO2e
35.963479,-95.5141,GHG emissions mtons CO2e
36.70438,-95.906155,GHG emissions mtons CO2e
35.289497,-98.991436,GHG emissions mtons CO2e
36.726984,-98.863649,GHG emissions mtons CO2e
36.425619,-99.273661,GHG emissions mtons CO2e
44.703427,-117.691933,GHG emissions mtons CO2e
44.493882,-123.424664,GHG emissions mtons CO2e
45.160493,-122.195127,GHG emissions mtons CO2e
46.024509,-123.705014,GHG emissions mtons CO2e
45.941932,-123.081079,GHG emissions mtons CO2e
43.18591,-124.094133,GHG emissions mtons CO2e
44.163054,-120.371585,GHG emissions mtons CO2e
42.466439,-124.210929,GHG emissions mtons CO2e
43.915118,-121.225575,GHG emissions mtons CO2e
43.286328,-123.154476,GHG emissions mtons CO2e
45.382955,-120.276246,GHG emissions mtons CO2e
44.496326,-119.014057,GHG emissions mtons CO2e
43.064449,-118.987169,GHG emissions mtons CO2e
45.511775,-121.655976,GHG emissions mtons CO2e
42.411628,-122.675685,GHG emissions mtons CO2e
44.645151,-121.178632,GHG emissions mtons CO2e
42.386981,-123.571626,GHG emissions mtons CO2e
42.683761,-121.646168,GHG emissions mtons CO2e
42.788401,-120.38979,GHG emissions mtons CO2e
43.928329,-122.89769,GHG emissions mtons CO2e
44.641061,-123.911212,GHG emissions mtons CO2e
44.488898,-122.537208,GHG emissions mtons CO2e
43.188082,-117.604045,GHG emissions mtons CO2e
44.900898,-122.57626,GHG emissions mtons CO2e
45.425496,-119.602311,GHG emissions mtons CO2e
45.547693,-122.417173,GHG emissions mtons CO2e
