county_state_name,population,Emissions_per_person
"Washington County, NC",12503,2.193313604734864
"Stokes County, NC",46453,2.192926183454244
"La Paz County, AZ",20304,2.1912923561859734
"Moore County, NC",93070,2.1909423014934997
"Richland County, WI",17642,2.190567962816007
"Bell County, TX",330859,2.190470865232622
"Morrison County, MN",32850,2.189710806697108
"Concordia Parish, LA",20288,2.189323738170347
"Polk County, WI",43483,2.189315364625256
"Shiawassee County, MI",68800,2.1882703488372095
"Plaquemines Parish, LA",23584,2.187924016282225
"Howard County, IA",9430,2.1878048780487807
"Las Animas County, CO",14322,2.187334171205139
"Wetzel County, WV",15997,2.1872226042382947
"Sampson County, NC",63713,2.1840597680222245
"Finney County, KS",36983,2.1840034610496715
"Chowan County, NC",14556,2.1837730145644407
"Hardeman County, TX",3952,2.1837044534412957
"Crockett County, TX",3836,2.1830031282586027
"Craig County, VA",5195,2.1826756496631377
"Gillespie County, TX",25732,2.1823021918234105
"Harris County, TX",4434257,2.181926757966442
"Parmer County, TX",9921,2.1817357121257936
"Noble County, OH",14429,2.1816480698593113
"Jackson County, IA",19529,2.1812688821752264
"Dare County, NC",35187,2.181118026543894
"Medina County, TX",47920,2.181010016694491
"Jackson Parish, LA",15999,2.1795737233577097
"Caldwell County, TX",39848,2.1777755470789
"Leon County, FL",284788,2.17564644577721
"Ogemaw County, MI",21103,2.1747144955693503
"Marion County, SC",31975,2.1705082095387023
"Rusk County, WI",14272,2.1704035874439462
"Sawyer County, WI",16438,2.1703370239688526
"Isanti County, MN",38461,2.1694963729492214
"Big Horn County, WY",11931,2.168803956080798
"Andrews County, TX",17215,2.1685158292187046
"Buchanan County, IA",21031,2.1678950121249585
"Lunenburg County, VA",12450,2.1677911646586345
"Swisher County, TX",7639,2.1676921062966357
"St. Tammany Parish, LA",246269,2.167459160511473
"Pottawattamie County, IA",93198,2.1672568080860106
"Motley County, TX",1022,2.1663405088062624
"Ascension Parish, LA",117009,2.16534625541625
"Rutherford County, NC",66701,2.1647801382288123
"Guadalupe County, TX",147313,2.1642624887145057
"Chesterfield County, SC",46083,2.163617820020398
"Colonial Heights city, VA",17554,2.1635524666742625
"Nottoway County, VA",15641,2.163288792276709
"Lake County, TN",7643,2.161716603427973
"Dallas County, TX",2513054,2.161580292345489
"Fulton County, AR",12186,2.15936320367635
"Barron County, WI",45548,2.158909282515149
"Gadsden County, FL",46153,2.155959525924642
"Suffolk city, VA",87061,2.154558298204707
"Morehouse Parish, LA",26739,2.1542690452148547
"Lafayette County, AR",7127,2.1542023291707593
"Le Sueur County, MN",27650,2.1538878842676312
"St. Landry Parish, LA",83699,2.1536696973679494
"Otero County, CO",18440,2.1536334056399133
"Ashley County, AR",20989,2.1535566248987563
"Zapata County, TX",14335,2.153331008022323
"Caswell County, NC",23094,2.153026760197454
"Dallas County, AR",7738,2.1523649521840267
"Tyler County, WV",9000,2.152222222222222
"Whiteside County, IL",57155,2.150800454903333
"Sumter County, FL",113589,2.150357869159866
"St. John the Baptist Parish, LA",43888,2.1503372220196866
"Desha County, AR",12234,2.1503187837175086
"Foard County, TX",1320,2.15
"Gonzales County, TX",20370,2.147079037800687
"Trempealeau County, WI",29521,2.1450154127570205
"Burleigh County, ND",90560,2.1439377208480566
"Livingston County, IL",37278,2.142952948119534
"Ritchie County, WV",10044,2.1426722421346076
"Lafourche Parish, LA",97688,2.1403959544672837
"Beaufort County, NC",47513,2.1397722728516406
"Real County, TX",3348,2.1394862604540026
"Fayette County, IA",20391,2.13878671963121
"Caldwell Parish, LA",9997,2.1373412023607083
"Wood County, OH",129418,2.1363179774065433
"Live Oak County, TX",11976,2.135688042752171
"Monroe County, AR",7542,2.1352426412092282
"Surry County, NC",72767,2.1345115230805174
"Martin County, NC",23510,2.1344959591663124
"McMullen County, TX",671,2.134128166915052
"Cleveland County, NC",97113,2.1332777280075788
"Lafayette County, WI",16793,2.1331507175608886
"Dallam County, TX",7052,2.1327283040272262
"Ashtabula County, OH",99175,2.132039324426519
"Garfield County, WA",2231,2.1317794710891977
"Arkansas County, AR",18569,2.131563358285314
"Wilkes County, NC",68888,2.129993612820811
"Bradley County, AR",11096,2.1297764960346073
"Jackson County, SD",3268,2.1291309669522644
"Cochran County, TX",2955,2.1285956006768187
"Greene County, AR",43745,2.128220368042062
"Florence County, SC",138575,2.1280822659209813
"Douglas County, WA",40101,2.1277524251265554
"Fallon County, MT",2913,2.126330243734981
"Minnehaha County, SD",182014,2.1248200687859176
"Mower County, MN",39248,2.1247452099470037
"Oldham County, TX",2069,2.124697921701305
"Radford city, VA",17186,2.124461771209124
"Briscoe County, TX",1672,2.124401913875598
"DeKalb County, GA",723902,2.1243649002213005
"Clarke County, GA",122037,2.1240771241508725
"Person County, NC",39196,2.1230482702316564
"Prowers County, CO",12121,2.122432142562495
"Goodhue County, MN",46450,2.1220667384284178
"Collingsworth County, TX",3032,2.121042216358839
"Dawson County, MT",9431,2.1207719223836285
"Richland Parish, LA",20692,2.1196114440363427
"Donley County, TX",3506,2.1195094124358245
"Cherokee County, SC",56274,2.118598286953122
"Mackinac County, MI",10998,2.117566830332788
"Ward County, TX",11396,2.1165321165321167
"Dillon County, SC",31273,2.115115275157484
"Hays County, TX",185686,2.1149144254278727
"Jackson County, WI",20566,2.113585529514733
"Boone County, IA",26411,2.113286130778842
"Montgomery County, NC",27475,2.112793448589627
"Ouachita Parish, LA",156398,2.1122520748347164
"Alleghany County, VA",15919,2.112067340913374
"Warren County, NC",20324,2.1118382208226727
"Charlotte County, VA",12232,2.1115107913669067
"Greenwood County, SC",69881,2.111489532204748
"Brown County, WI",256621,2.1111834183484595
"Crane County, TX",4823,2.1109268090400164
"Miami-Dade County, FL",2664418,2.1108159455460815
"Ford County, KS",34492,2.1101994665429666
"Beauregard Parish, LA",36435,2.108988609853163
"West Carroll Parish, LA",11370,2.108970976253298
"Steele County, MN",36541,2.1072493910949346
"Olmsted County, MN",150104,2.105853275062623
"Calhoun County, AR",5210,2.1057581573896353
"Alamosa County, CO",16353,2.104384516602458
"Roscommon County, MI",23900,2.104309623430962
"Vernon County, WI",30442,2.1042638460022336
"Union County, AR",40334,2.1037586155600736
"Columbia County, AR",24168,2.103732207878186
"Franklin Parish, LA",20464,2.1029124315871774
"Dallas County, IA",78074,2.1028383328636933
"Lee County, SC",18189,2.1024795205893674
"Natchitoches Parish, LA",39258,2.1023485658973966
"Botetourt County, VA",33192,2.1021631718486384
"Marshall County, IA",40735,2.101902540812569
"Brewster County, TX",9188,2.1016543317370484
"Charlton County, GA",12968,2.101634793337446
"Cross County, AR",17329,2.1015638525015867
"Riley County, KS",75026,2.1014048463199426
"Pine County, MN",29067,2.1013864519902294
"Scott County, IA",171116,2.101007503681713
"Laurens County, SC",66442,2.099515366786069
"Davie County, NC",41568,2.0990665896843725
"Dodge County, MN",20361,2.098079662099111
"Iberia Parish, LA",73799,2.0974538950392283
"Woodbury County, IA",102426,2.0952004373889443
"Nevada County, AR",8668,2.093216428241809
"Castro County, TX",7875,2.093206349206349
"Winneshiek County, IA",20789,2.0931742748568953
"Pike County, AR",11017,2.0918580375782883
"Bamberg County, SC",15057,2.0899913661419935
"Stewart County, GA",5791,2.0899671904679678
"Kosciusko County, IN",78461,2.0895859089229045
"Benton County, MN",39457,2.0891603517753503
"Grant County, AR",18046,2.089050205031586
"Jasper County, IN",33461,2.088700277935507
"Deaf Smith County, TX",19039,2.0885025474026997
"Tensas Parish, LA",4793,2.0884623409138325
"Erath County, TX",40641,2.0875716640830686
"Chisago County, MN",54041,2.08684147221554
"Greene County, VA",19085,2.0835210898611476
"DeSoto County, FL",35134,2.0830819149541755
"Sharp County, AR",17027,2.082868385505374
"Monongalia County, WV",102827,2.0825172376904897
"Union Parish, LA",22460,2.081300089047195
"Stevens County, MN",9762,2.0810284777709485
"Barnwell County, SC",21917,2.079344800839531
"Chester County, SC",32435,2.079204562972098
"Clayton County, GA",270269,2.0781036670872353
"Madison County, MS",101791,2.078081559273413
"Clarke County, VA",14307,2.077863982665828
"Pinal County, AZ",397604,2.0771622015875093
"Chippewa County, WI",63355,2.0765527582669088
"Emporia city, VA",5565,2.0754716981132075
"Seward County, KS",23185,2.0747466034073754
"Newberry County, SC",37750,2.073112582781457
"Lucas County, OH",434800,2.070846366145354
"Todd County, SD",10019,2.070266493662042
"Hopewell city, VA",22332,2.070123589468028
"Saginaw County, MI",195201,2.06972300346822
"St. Croix County, WI",86726,2.0693333025851532
"Madison County, VA",13122,2.069272976680384
"Dawson County, TX",13317,2.069084628670121
"Chicot County, AR",11189,2.0671194923585663
"Delaware County, IA",17445,2.066666666666667
"Pasquotank County, NC",39909,2.066601518454484
"Alleghany County, NC",10868,2.0658814869341184
"Lee County, IL",34718,2.0657583962209807
"Hartley County, TX",5966,2.0643647334897754
"Geary County, KS",36818,2.0638546363191916
"Mohave County, AZ",203629,2.06385141605567
"Cumberland County, NC",325841,2.0630031211541824
"Cleburne County, AR",25587,2.062805330832063
"Genesee County, MI",413090,2.062136580406207
"Fauquier County, VA",68025,2.061947813303932
"Pierce County, WI",40881,2.061691250214036
"San Saba County, TX",5881,2.061214079238225
"Franklin County, NC",62989,2.06088364635095
"Starke County, IN",23069,2.0606441544930427
"Newton County, TX",14138,2.0600509265808458
"Garland County, AR",97119,2.0589585971848967
"Pickens County, SC",120722,2.0589039280330015
"Claiborne Parish, LA",16452,2.058898614150255
"Black Hawk County, IA",132821,2.0584621407759314
"Edwards County, TX",2028,2.0581854043392505
"Monroe County, WI",45365,2.0578419486388184
"Clare County, MI",30608,2.057697334030319
"Rockingham County, NC",91898,2.057161200461381
"Hale County, TX",35007,2.0563030251092638
"Scotland County, NC",35711,2.0558931421690794
"Wayne County, NC",124447,2.05426406422011
"Harper County, OK",3785,2.053896961690885
"Cheyenne County, NE",10090,2.0531219028741328
"Bexar County, TX",1858699,2.0529714601449722
"Acadia Parish, LA",62372,2.05295645481947
"Waukesha County, WI",395377,2.0526257217794663
"Ontonagon County, MI",6165,2.051094890510949
"Gila County, AZ",53179,2.0502077887888075
"Liberty County, FL",8285,2.0497284248642123
"Armstrong County, TX",1913,2.0496602195504443
"Clark County, NV",2070153,2.0487012312616506
"Moore County, TX",22186,2.0484539799873795
"Pennington County, SD",107298,2.0474379764767283
"Webster Parish, LA",40335,2.045122102392463
"Osceola County, FL",311962,2.0451208801071927
"Summit County, OH",541372,2.045055895022277
"Taylor County, TX",135234,2.044737270213112
"Potter County, TX",121883,2.044181715251512
"McCormick County, SC",9806,2.044156638792576
"St. Joseph County, IN",267696,2.043310322156476
"Ouachita County, AR",24728,2.0420575865415724
"Bennett County, SD",3445,2.041799709724238
"Stephenson County, IL",46283,2.0412030335112243
"Fairfield County, SC",23025,2.0404343105320306
"Dimmit County, TX",10842,2.0396605792289244
"Kimball County, NE",3713,2.039051979531376
"Harding County, SD",1277,2.038371182458888
"Lake County, OH",229266,2.037615695305889
"Anderson County, SC",192709,2.0373464653960114
"Dunn County, WI",44348,2.036033192026698
"Poquoson city, VA",12068,2.0350513755386146
"Richmond County, VA",8868,2.0329273793414524
"Van Buren County, AR",16892,2.0327965901018232
"Conway County, AR",21060,2.032763532763533
"Bath County, VA",4558,2.0320315928038615
"Gaston County, NC",211753,2.031621747979958
"Menominee County, WI",4457,2.0314112631815124
"Anson County, NC",25883,2.0298265270640963
"Arenac County, MI",15327,2.029555686044236
"Bertie County, NC",20324,2.0289313127337136
"Lincoln Parish, LA",47480,2.0278643639427125
"York County, SC",245606,2.025626409778263
"Drew County, AR",18688,2.025310359589041
"Hertford County, NC",24285,2.0240889437924645
"Wheeler County, GA",7932,2.023953605648008
"Allegheny County, PA",1230360,2.0238385513183133
"Gunnison County, CO",15889,2.0230977405752406
"Anderson County, TX",57772,2.0228138198435226
"Falls County, TX",17265,2.0202143064002316
"Iredell County, NC",167493,2.0197441087090207
"Robeson County, NC",134576,2.019416537867079
"Gladwin County, MI",25367,2.019237592147278
"Kiowa County, CO",1465,2.019112627986348
"Poinsett County, AR",24131,2.018731092785214
"Conejos County, CO",8213,2.0171679045415805
"Howard County, TX",36423,2.0170222112401506
"Montezuma County, CO",26006,2.0165730985157273
"Orleans Parish, LA",382922,2.016384537843216
"Montgomery County, AR",9100,2.0136263736263738
"Antrim County, MI",23215,2.013138057290545
"Huron County, MI",32021,2.0105868024109177
"Tom Green County, TX",116264,2.0098912819101358
"Horry County, SC",300418,2.0092537730761806
"Ogle County, IL",52034,2.009013337433217
"Crow Wing County, MN",63321,2.0072329874765087
"Frederick County, VA",82321,2.006911966569891
"Hoke County, NC",51853,2.0049756041116233
"Mississippi County, AR",44199,2.0044344894680877
"Midland County, MI",83559,2.0041407867494825
"Pender County, NC",56358,2.003868128748359
"Orangeburg County, SC",89731,2.00352163689249
"Hampton County, SC",20296,2.003498226251478
"Williamson County, TX",490619,2.002961564880284
"Iosco County, MI",25373,2.00189177472116
"Lexington County, SC",277702,2.0011199055102233
"Lonoke County, AR",71279,2.000939968293607
"Phillips County, AR",19929,2.0003512469265896
"Jefferson County, CO",558810,1.9971188776149318
"Clark County, WI",34486,1.996839297106072
"McDowell County, NC",45013,1.996823139981783
"Caldwell County, NC",81623,1.9965083371108634
"Alcona County, MI",10461,1.9964630532453875
"Petersburg city, VA",31997,1.9932493671281684
"Brazos County, TX",209896,1.9931775736555246
"Lapeer County, MI",88310,1.9922205865700373
"St. Joseph County, MI",60923,1.9915138781740886
"Aiken County, SC",165146,1.9913712714809926
"Jefferson Parish, LA",435204,1.991036387533203
"Kenedy County, TX",558,1.989247311827957
"Johnson County, AR",26025,1.9875888568683957
"Warren County, VA",38807,1.9864715128713892
"Catawba County, NC",155461,1.985829243347206
"Spotsylvania County, VA",129181,1.9849358651814122
"Terry County, TX",12724,1.9823168814838101
"Rockbridge County, VA",22450,1.9816481069042315
"Alexander County, NC",37211,1.9806508828034721
"La Plata County, CO",53994,1.9803126273289624
"New Hanover County, NC",216430,1.979776371113062
"Chesterfield County, VA",331839,1.9794026621343483
"Van Buren County, MI",75216,1.9792996171027442
"Mesa County, CO",148166,1.9790032801047475
"Yuma County, AZ",203292,1.9764427522971884
"Clay County, AR",15202,1.9761873437705566
"Hinds County, MS",244596,1.976123894094752
"Broomfield County, CO",62449,1.9749875898733367
"Wilkinson County, MS",9233,1.974547817610744
"Rowan County, NC",138694,1.9739210059555568
"Steuben County, IN",34279,1.9738615478864612
"Perry County, AR",10246,1.9732578567245755
"Burke County, NC",89082,1.9715767495116858
"Gwinnett County, GA",874242,1.971065219927663
"Independence County, AR",37030,1.9705374021064002
"Sherburne County, MN",91188,1.9681208053691275
"Covington city, VA",5650,1.966371681415929
"Dolores County, CO",1789,1.965902738960313
"Ozaukee County, WI",87625,1.9655007132667617
"Washington County, WI",133422,1.9647359505928557
"Barry County, MI",59316,1.9640400566457616
"Hillsdale County, MI",46024,1.9637797670780461
"Leelanau County, MI",21764,1.9634717882742143
"Monroe County, MI",149945,1.962766347660809
"Winkler County, TX",7723,1.9614139583063577
"Logan County, AR",21935,1.9605653065876454
"Johnston County, NC",182155,1.9583925777497186
"Stearns County, MN",153661,1.958004958968118
"Chatham County, NC",68778,1.9577917357294483
"Washington County, MN",248745,1.9577277935234878
"Spartanburg County, SC",294229,1.9575024895574535
"Waseca County, MN",19034,1.9557633708101292
"Randolph County, AR",17584,1.9543334849863512
"Charleston County, SC",380673,1.9532512156102482
"LaPorte County, IN",110993,1.9531231699296352
"Uvalde County, TX",27055,1.9503603770097948
"El Paso County, CO",665171,1.950143647272656
"Woodruff County, AR",6873,1.9493670886075949
"Travis County, TX",1148176,1.9491410724488232
"Granville County, NC",58341,1.9482867965924477
"Carlton County, MN",35482,1.9456907727862014
"Rock Island County, IL",146536,1.9446620625648305
"Oceana County, MI",26152,1.943254817987152
"Crittenden County, AR",49511,1.940356688412676
"Winona County, MN",51145,1.9397595072832143
"Grundy County, IL",50338,1.9375819460447377
"Saline County, AR",115577,1.9374269967208009
"Texas County, OK",21499,1.937020326526815
"Virginia Beach city, VA",449733,1.9357952385081816
"Terrebonne Parish, LA",113099,1.9342965012953253
"Tuscola County, MI",54014,1.9335727774280742
"Jefferson County, TX",252993,1.9320495033459424
"Sanilac County, MI",41761,1.9313953209932713
"Jefferson County, AR",72385,1.928852662844512
"Okanogan County, WA",41299,1.926342042180198
"James City County, VA",71900,1.9247148817802504
"Baxter County, AR",40992,1.9246438329430133
"Mitchell County, TX",8995,1.9242912729294053
"Eau Claire County, WI",101907,1.9238913911703808
"Jackson County, MI",159483,1.9231579541393127
"Izard County, AR",13461,1.9229626327910259
"Beaufort County, SC",175316,1.922762326313628
"Dickens County, TX",2237,1.9213232007152437
"Iberville Parish, LA",33159,1.9207454989595585
"Augusta County, VA",74330,1.9205300686129423
"Union County, NC",217614,1.919472092788148
"Newaygo County, MI",47957,1.9187814083449757
"Culpeper County, VA",48952,1.918675437162935
"Bay County, MI",106107,1.9173098853044568
"Randolph County, NC",142588,1.9171459028810278
"Livingston County, MI",185841,1.9166330357671342
"White County, AR",78823,1.9159763013333673
"Pima County, AZ",1003338,1.9158459063645552
"Arapahoe County, CO",617668,1.9153444892725542
"Crawford County, MI",13840,1.9153179190751446
"Marshall County, IN",46833,1.9152947707812866
"Saluda County, SC",20113,1.9142345746532095
"Kalamazoo County, MI",258605,1.913075926606214
"Presque Isle County, MI",12955,1.9119258973369355
"Knox County, TX",3807,1.9117415287628055
"Chesapeake city, VA",233194,1.9113442026810294
"Val Verde County, TX",48862,1.910810036429127
"Mason County, MI",28755,1.9106242392627368
"Ashland County, WI",15936,1.9095758032128514
"Johnson County, IA",142006,1.9091517259834092
"Stone County, AR",12503,1.9087419019435337
"Brooks County, TX",7217,1.9053623389219898
"Talbot County, MD",37668,1.902383986407561
"Juneau County, WI",26399,1.9021553846736619
"Glades County, FL",13420,1.902086438152012
"Vance County, NC",44508,1.9012312393277613
"Faulkner County, AR",120417,1.900537299550728
"Harnett County, NC",126620,1.900481756436582
"Wright County, MN",129922,1.8989470605440186
"Henrico County, VA",321921,1.8982856042320941
"Willacy County, TX",21944,1.8981498359460445
"Keweenaw County, MI",2195,1.89749430523918
"Marlboro County, SC",27702,1.896866652227276
"Clinton County, MI",77245,1.8967829632985953
"Kinney County, TX",3578,1.8963107881498042
"Coryell County, TX",75710,1.8950468894465724
"Kalkaska County, MI",17259,1.8932151341329162
"Porter County, IN",167016,1.8931120371700916
"Craighead County, AR",102884,1.8928502002254968
"Transylvania County, NC",33062,1.8922630209908657
"Lenawee County, MI",98673,1.8887740313966332
"Osceola County, MI",23172,1.8876661488002762
"Eaton County, MI",108544,1.8850143720518868
"Bee County, TX",32706,1.8849140830428668
"Sussex County, VA",11733,1.8845989942896104
"Dodge County, WI",88404,1.8845866702864125
"Culberson County, TX",2259,1.883576803895529
"Benzie County, MI",17462,1.8805978696598329
"Waller County, TX",47049,1.8801462305256222
"Berkeley County, SC",199081,1.8800940320773956
"Larimer County, CO",325228,1.879681331250692
"Yavapai County, AZ",218586,1.8768951350955687
"Tyrrell County, NC",4128,1.8737887596899225
"Oscoda County, MI",8374,1.8730594697874372
"Nicollet County, MN",33226,1.8722687052308433
"Alamance County, NC",156372,1.8714283887140921
"Racine County, WI",194873,1.8698690942306015
"Karnes County, TX",14984,1.8684596903363588
"Edgefield County, SC",26388,1.8683871456722754
"Dubuque County, IA",96359,1.8673709772828693
"Forsyth County, NC",364691,1.8646936721772678
"Ziebach County, SD",2818,1.8637331440738112
"Allendale County, SC",9589,1.862863697987277
"Cabarrus County, NC",192296,1.8620616133460914
"Calvert County, MD",90527,1.8579871198647917
"Stafford County, VA",139548,1.8569667784561585
"Greensville County, VA",11698,1.8565566763549324
"St. Clair County, MI",160069,1.855012525848228
"Custer County, ID",4185,1.8532855436081244
"Chelan County, WA",74761,1.8510185792057356
"Lake County, IN",489698,1.8485495141903785
"Maverick County, TX",56830,1.848020411754355
"Prince Edward County, VA",23077,1.8472505091649694
"Linn County, IA",218076,1.8461637227388616
"La Crosse County, WI",117538,1.8460497881536184
"Lake County, MI",11415,1.8436268068331143
"Doddridge County, WV",8363,1.842879349515724
"Washtenaw County, MI",358082,1.8416452097564244
"Greenville County, SC",482191,1.8415586354784723
"Oakland County, MI",1235215,1.8412721671935655
"Pueblo County, CO",162158,1.8405567409563512
"Henderson County, NC",110905,1.84015148099725
"Carver County, MN",97143,1.8374664154905656
"Zavala County, TX",12107,1.8369538283637565
"Ashe County, NC",26992,1.8367664493183165
"Cheboygan County, MI",25579,1.8354509558622307
"Hot Spring County, AR",33440,1.835257177033493
"St. Louis County, MN",200353,1.8348764430779674
"Shawano County, WI",41384,1.8345012565242607
"Weld County, CO",278065,1.8343480840810602
"Charlevoix County, MI",26172,1.8326837841968515
"Emmet County, MI",33091,1.8319784835755946
"Hardee County, FL",27302,1.8283275950479818
"Portsmouth city, VA",96071,1.8278148452706853
"Treasure County, MT",846,1.8274231678486998
"Boulder County, CO",313961,1.8273033911855294
"Cuyahoga County, OH",1258710,1.8257660620794305
"Calhoun County, MI",134691,1.8245762523108449
"Missaukee County, MI",15032,1.8242416178818521
"Hampton city, VA",136789,1.8241963900606042
"Lawrence County, AR",16915,1.8241206030150754
"Clark County, AR",22684,1.8240169282313525
"Menominee County, MI",23568,1.823192464358452
"Allegan County, MI",113666,1.8226734467650836
"Webb County, TX",266006,1.8221731840635174
"Yell County, AR",21716,1.8215140909928162
"Pope County, AR",63107,1.8197188901389703
"Columbia County, WA",3971,1.8194409468647696
"Union County, FL",15159,1.8181278448446467
"Montmorency County, MI",9317,1.8177524954384459
"Rice County, MN",65116,1.815559923828245
"Scott County, AR",10661,1.8154957321076821
"Marion County, AR",16404,1.8138868568641795
"Jones County, TX",19944,1.812123947051745
"Pulaski County, AR",391806,1.8120115567398152
"Mitchell County, NC",15263,1.8107187315730853
"Guilford County, NC",511815,1.8106249328370603
"Lee County, AR",9781,1.8094264390144157
"Richmond city, VA",216773,1.8067748289685523
"Clallam County, WA",72969,1.8051638366977758
"Wayne County, MI",1767593,1.8050948380085234
"Eagle County, CO",52894,1.8038908004688623
"Kankakee County, IL",111493,1.8038262491815629
"Yancey County, NC",17599,1.8026024205920792
"Buena Vista city, VA",6610,1.7987897125567323
"Elkhart County, IN",201640,1.7986163459631026
"Lee County, NC",59540,1.796456163923413
"Waynesboro city, VA",21366,1.7960310774127117
"Outagamie County, WI",181799,1.7954829234484238
"Cameron County, TX",418785,1.7914228064519981
"Lemhi County, ID",7743,1.7896164277411857
"Gilmer County, WV",8497,1.7889843474167353
"Richland County, SC",401743,1.787446203169688
"Pike County, PA",56210,1.7872442625867284
"Newton County, AR",7988,1.7870555833750625
"Lafayette County, FL",8742,1.7867764813543812
"Cowlitz County, WA",102854,1.7833628249752076
"Branch County, MI",43603,1.7829965828039356
"Jefferson County, WI",84538,1.781471054437058
"Garfield County, CO",57495,1.781302721975824
"Queen Anne's County, MD",48712,1.778062900312038
"Newport News city, VA",181606,1.7770613305727785
"Madison County, TX",13843,1.776276818608683
"Madison Parish, LA",11803,1.7714140472761162
"Manistee County, MI",24465,1.7708563253627632
"Story County, IA",94834,1.7701668178079593
"Dorchester County, SC",148517,1.769608866325067
"Laramie County, WY",96459,1.769114338734592
"Lancaster County, SC",83704,1.7677052470610723
"Denver County, CO",663303,1.767658219546723
"Presidio County, TX",7144,1.7673572228443448
"Blue Earth County, MN",65524,1.7639338257737622
"Otsego County, MI",24198,1.7624183816844368
"King County, TX",274,1.7591240875912408
"Dakota County, MN",411402,1.7534649807244496
"Boone County, AR",37301,1.7512935310045308
"Scott County, MN",139490,1.7505197505197505
"Sioux County, ND",4431,1.7501692620176033
"Winnebago County, IL",288896,1.748220813026141
"Wexford County, MI",32829,1.7481495019647264
"Searcy County, AR",7938,1.7474174855127236
"Montcalm County, MI",62922,1.7472267251517752
"Monroe County, PA",167126,1.7448930746861648
"Summit County, CO",29269,1.7444736752195156
"York County, VA",66919,1.7443924744840777
"East Carroll Parish, LA",7419,1.744035584310554
"Delta County, MI",36570,1.7439157779600765
"McHenry County, IL",307083,1.7436263160122834
"Adams County, CO",479977,1.7435856301447779
"Prince George County, VA",37664,1.7403090484282073
"Lake County, MT",29311,1.7378117430316264
"Lincoln County, CO",5515,1.7378059836808704
"Howard County, AR",13487,1.7375991695706976
"Frio County, TX",18542,1.7366519253586452
"Kenosha County, WI",167896,1.73222709296231
"Dewey County, SD",5652,1.7294762915782025
"La Salle County, TX",7319,1.7287880858040716
"Greenlee County, AZ",9224,1.7262575888985257
"Lincoln County, MT",19268,1.725814822503633
"Dorchester County, MD",32451,1.723614064281532
"Charles County, MD",154357,1.723530516918572
"Worcester County, MD",51441,1.7215645107987791
"Macomb County, MI",859703,1.7200486679702176
"Suffolk County, NY",1498130,1.7158637768417961
"Jasper County, SC",27186,1.7120576767453837
"St. Francis County, AR",27023,1.7116160307885875
"Rio Blanco County, CO",6658,1.7110243316311204
"Gratiot County, MI",41676,1.70594586812554
"Hidalgo County, TX",828334,1.6980372651611548
"St. Mary's County, MD",110675,1.6969957081545064
"Anoka County, MN",341249,1.6967258512112855
"Allen Parish, LA",25619,1.6949919981263906
"Lincoln County, WA",10326,1.6937826844857642
"Ionia County, MI",64126,1.6937123787543273
"Skamania County, WA",11316,1.6934429126899964
"Lewis County, WA",75724,1.6932148328139032
"Orange County, NC",139807,1.6915533556974973
"Caroline County, MD",32653,1.6911156708418829
"Ingham County, MI",284559,1.6908022589339997
"Garza County, TX",6614,1.6900514061082552
"Grand Traverse County, MI",90715,1.6845725624207684
"Wheeler County, OR",1369,1.6837107377647917
"Childress County, TX",7059,1.6832412523020257
"Carroll County, MD",167535,1.683051302712866
"Milwaukee County, WI",955306,1.6827456333363342
"West Feliciana Parish, LA",15384,1.6810972438897556
"Onslow County, NC",185755,1.6796533067750532
"Starr County, TX",63008,1.676199847638395
"Durham County, NC",294618,1.673597675634211
"DeKalb County, IL",104458,1.6733328227613011
"Camas County, ID",968,1.6725206611570247
"Carbon County, PA",64330,1.6724700761697497
"Gogebic County, MI",15650,1.6723961661341853
"Buncombe County, NC",250112,1.671463184493347
"Lake County, IL",702890,1.6705885700465222
"DuPage County, IL",930514,1.6695686470058484
"Benton County, WA",187519,1.6693881686655752
"White Pine County, NV",9893,1.6667340543818863
"Corson County, SD",4170,1.6652278177458033
"Sussex County, DE",211224,1.6615583456425407
"Kent County, MD",19819,1.6607800595388265
"Holmes County, OH",43702,1.6594663859777585
"Boone County, IL",53656,1.6563292082898464
"Mecklenburg County, NC",1011774,1.6549911343837655
"Anne Arundel County, MD",559737,1.6544930922915584
"Will County, IL",685378,1.6515820466954
"Curry County, OR",22364,1.6511804686102665
"Jim Hogg County, TX",5218,1.6506324262169414
"Lincoln County, WY",18543,1.6483848352478023
"Jackson County, AR",17495,1.648299514146899
"Boise County, ID",6891,1.6478014801915541
"Perry County, PA",45647,1.6454969658466054
"Pecos County, TX",15826,1.6447617844054088
"Sherman County, OR",1705,1.644574780058651
"Roosevelt County, MT",11230,1.642920747996438
"Douglas County, WI",43705,1.6400411852190824
"Grant County, WA",92530,1.6379012212255484
"Dickinson County, MI",25889,1.6364865386843834
"Sheboygan County, WI",115269,1.6330062722848293
"Mecosta County, MI",43259,1.6325157770637324
"Loudoun County, VA",362435,1.6314566749899981
"Falls Church city, VA",13597,1.6245495329852173
"Bedford County, PA",48852,1.6244780152296734
"Butte County, ID",2592,1.623456790123457
"Norfolk city, VA",245724,1.6207248783187642
"Muskegon County, MI",172148,1.6181657643423102
"Hyde County, NC",5629,1.6153846153846154
"Charlottesville city, VA",45538,1.613553515745092
"Manassas city, VA",41149,1.613526452647695
"Prince William County, VA",443630,1.6133940445867052
"Fredericksburg city, VA",27853,1.6114960686461064
